X1	X2	Y
-0.1052785565269928	-0.4291686514213391	0
0.5657009673427296	1.4606733101588434	0
-0.5426293669232464	1.143218987942822	0
-1.3740142978317529	1.0740425422204323	0
-0.68508070922024	1.7851808583909352	0
-2.3418674470989322	0.5610738336582861	1
1.0754474951857405	0.08350552545373105	1
-1.897181385160838	0.15334153384502355	1
-0.35133905651182323	-1.203995785557064	1
0.381704898338602	-0.9609315985952274	1
0.11342727330609616	1.2925330173091996	0
-0.7244303756076905	1.210850400323903	0
1.1308085949780708	-0.2841347428749155	0
-0.8679935697091059	0.9683150583819606	0
-0.17110284014994456	1.399638053038921	0
-0.528050786800592	1.4948673522265845	0
-0.5740463105506076	1.0284681867171537	0
0.336785912045263	0.19241612207960224	0
0.6160364655050601	-1.0003570757235956	0
-1.380443328180822	-0.20752553934203594	0
1.4615645257551297	-1.5847794798872727	1
-0.33149496582426985	-0.31156687889522316	1
-1.6230019039472572	0.5581048907672201	1
0.5104212327467764	-1.6217167171754474	1
-0.03846527599542183	1.4898546514881112	0
1.2149936416559586	-0.09398699936858548	1
0.6732696856288454	-0.6117994799720533	0
0.11456178763276903	0.3196108070696299	0
1.0754102907536447	-0.3822376638225905	0
1.197155520675454	-0.784160089683085	0
0.49187889597988665	-1.7035265206402137	1
-0.913790024140288	0.2104282737475512	1
1.203044761423963	-0.059373402413419	0
0.56040333590956	-0.6753355958579287	1
-0.593450830131884	-0.8989961815182059	1
-1.309507351640142	-0.14869087598375677	1
1.7661000295211045	-0.2879738582126885	1
0.7418734829805105	-0.6452441466456816	0
-1.7376302839218623	0.35711652925085013	1
0.6815546259011496	0.4932724283503764	0
-0.4092117587939359	0.057522131143949266	0
0.8604355610948591	-1.9589417827243278	1
0.6362097041100627	-0.5783876679735348	0
-0.659134056818453	-0.17196534318774429	0
-1.5319590102178835	0.798322410313514	1
0.7068495795668002	-1.4967345687215723	1
1.4786421789279687	-1.430534059399558	1
-1.0326656164743864	0.629168510461196	0
-0.5691018454872162	-0.3738435086152968	0
1.524875828652878	0.6202552601730849	1
1.4262571331681466	-0.4133751645681803	1
0.12323057762244637	2.058980625802378	0
-0.12704479755047568	0.22114418395953156	0
1.0714940306964744	-0.8244192766885647	0
-0.7714872953016918	-1.4747328570504536	1
0.9939831759174029	-0.9608924468061079	1
-1.2461152925405856	0.05074810984270576	1
0.8090844316831002	-1.7561031302748733	1
1.0863499856869245	-0.6094670782169006	1
-1.2370898236765484	-0.10022732396105262	1
-0.7183830753814016	0.13684745105189022	0
0.6197268102953178	-0.7249082448497333	1
-1.3410729313247354	1.3221725225720475	0
-0.9814464067325375	1.2996683270748552	0
-0.16955649552022664	-0.20805403778380469	0
0.20434106312165615	0.6353475919456245	0
0.0827945902438743	-0.7673369769133943	0
0.6806316806902807	-0.7912394052178333	0
